user_id,test_group,total_ads,most_ads_day,most_ads_hour,converted
1124773,ad,62,Wednesday,12,False
1189787,ad,15,Tuesday,13,False
1079721,ad,3,Tuesday,13,False
1379583,ad,2,Tuesday,10,False
1327102,ad,22,Tuesday,13,False
1059152,ad,11,Tuesday,13,False
1057048,ad,1,Tuesday,13,False
1100542,ad,119,Tuesday,13,False
911433,psa,3,Tuesday,13,False
1620885,ad,8,Tuesday,13,False
1323685,ad,18,Tuesday,13,False
1382603,ad,13,Tuesday,13,False
1453578,ad,4,Monday,22,False
1536171,ad,2,Tuesday,13,False
1083792,ad,11,Friday,17,False
1652577,ad,13,Sunday,18,False
1333710,ad,6,Tuesday,13,False
1010034,ad,13,Friday,20,False
1027472,ad,3,Thursday,18,False
1408295,ad,14,Tuesday,13,False
1320346,ad,4,Tuesday,13,False
1005823,ad,14,Tuesday,14,False
1329936,ad,2,Tuesday,21,False
1473210,ad,18,Wednesday,9,False
1112919,ad,6,Tuesday,13,False
1027755,ad,17,Tuesday,14,False
1135478,ad,4,Thursday,15,False
1357005,ad,22,Wednesday,9,False
1576930,ad,2,Tuesday,13,False
1641714,ad,29,Tuesday,13,False
1488538,ad,9,Tuesday,13,False
1338496,ad,13,Tuesday,13,False
1078166,ad,5,Monday,13,False
1350209,ad,8,Tuesday,13,False
1250393,ad,15,Tuesday,13,False
1634481,ad,22,Thursday,9,False
1294572,ad,12,Tuesday,13,False
1588737,ad,42,Sunday,10,False
1295863,ad,20,Tuesday,13,False
1647446,ad,15,Tuesday,13,False
1576707,ad,15,Thursday,10,False
1277114,ad,14,Tuesday,13,False
1391455,ad,1,Tuesday,13,False
1571468,ad,1,Tuesday,13,False
1068060,ad,2,Wednesday,13,False
1337543,ad,60,Tuesday,13,False
1332452,ad,8,Tuesday,13,False
1233565,ad,2,Tuesday,13,False
1212676,ad,5,Tuesday,13,False
1258246,ad,43,Thursday,15,False
1008905,ad,7,Tuesday,13,False
1468888,ad,4,Thursday,10,False
1635790,ad,26,Tuesday,13,False
1287307,ad,10,Tuesday,13,False
1191272,ad,3,Tuesday,13,False
1250371,ad,7,Tuesday,13,False
1211294,ad,15,Tuesday,13,False
1518016,ad,16,Tuesday,13,False
1421022,ad,15,Tuesday,13,False
1342186,ad,2,Tuesday,13,False
1377157,ad,5,Tuesday,13,False
1207683,ad,28,Tuesday,15,False
1506651,ad,1,Tuesday,13,False
1541423,ad,2,Tuesday,13,False
1056475,ad,23,Tuesday,14,False
1343386,ad,9,Tuesday,14,False
1608060,ad,8,Tuesday,13,False
1554123,ad,5,Saturday,11,False
1059154,ad,15,Tuesday,13,False
1261601,ad,9,Thursday,19,False
1514359,ad,3,Tuesday,13,False
1480282,ad,2,Tuesday,13,False
902857,psa,8,Tuesday,14,False
913203,psa,5,Tuesday,13,False
1525541,ad,10,Tuesday,15,False
1227195,ad,17,Tuesday,13,False
1142908,ad,17,Tuesday,13,False
1148451,ad,9,Friday,13,False
1495045,ad,8,Tuesday,15,False
1301414,ad,11,Tuesday,14,False
1056846,ad,43,Tuesday,13,False
1546494,ad,15,Friday,15,False
1199645,ad,3,Thursday,11,False
1506636,ad,2,Tuesday,13,False
1593355,ad,11,Wednesday,20,False
1025269,ad,10,Thursday,19,False
1466007,ad,6,Wednesday,18,False
1112823,ad,9,Tuesday,13,False
1398086,ad,2,Tuesday,13,False
1603539,ad,7,Tuesday,14,False
1320892,ad,49,Tuesday,13,False
1610472,ad,1,Tuesday,13,False
1335510,ad,15,Tuesday,13,False
1085646,ad,31,Tuesday,17,False
903216,psa,13,Tuesday,13,False
1209040,ad,12,Tuesday,13,False
1333419,ad,12,Tuesday,21,False
1166137,ad,16,Friday,14,False
1376343,ad,16,Tuesday,13,False
1649581,ad,15,Saturday,11,False
900724,psa,16,Tuesday,14,False
1522497,ad,2,Tuesday,13,False
909457,psa,19,Tuesday,13,False
1050679,ad,1,Tuesday,13,False
1472187,ad,18,Tuesday,21,False
1075514,ad,15,Tuesday,13,False
1418258,ad,5,Tuesday,13,False
1386024,ad,6,Tuesday,14,False
1451818,ad,7,Thursday,16,False
1572745,ad,10,Tuesday,13,False
1282719,ad,4,Tuesday,13,False
1465674,ad,9,Tuesday,13,False
1223209,ad,1,Tuesday,13,False
1639817,ad,1,Tuesday,13,False
1240264,ad,5,Tuesday,13,False
1069696,ad,10,Tuesday,14,False
1458628,ad,5,Tuesday,13,False
1448386,ad,8,Tuesday,13,False
1431792,ad,6,Tuesday,13,False
1069199,ad,3,Tuesday,13,False
1060796,ad,12,Tuesday,14,False
1381860,ad,2,Tuesday,13,False
1448926,ad,39,Tuesday,13,False
1146309,ad,2,Monday,13,False
1123239,ad,4,Tuesday,13,False
1439182,ad,3,Tuesday,13,False
1395041,ad,17,Tuesday,15,False
1011871,ad,1,Tuesday,13,False
1513920,ad,4,Tuesday,13,False
1105355,ad,23,Thursday,14,False
1648135,ad,9,Tuesday,13,False
1258615,ad,12,Wednesday,13,False
1119382,ad,34,Sunday,21,False
1123285,ad,15,Tuesday,13,False
1269806,ad,4,Tuesday,13,False
1240356,ad,29,Thursday,16,False
1341890,ad,4,Tuesday,13,False
1604272,ad,52,Thursday,10,False
1120312,ad,4,Wednesday,8,False
913763,psa,14,Tuesday,13,False
1299627,ad,16,Tuesday,14,False
912709,psa,17,Tuesday,12,False
1477815,ad,6,Tuesday,13,False
1587911,ad,6,Wednesday,16,False
1164374,ad,23,Tuesday,22,False
1492215,ad,3,Tuesday,13,False
1343895,ad,15,Tuesday,13,False
1258639,ad,16,Tuesday,14,False
1144887,ad,10,Tuesday,13,False
1617435,ad,5,Tuesday,14,False
1036833,ad,5,Tuesday,13,False
1619000,ad,1,Tuesday,13,False
1100750,ad,19,Sunday,13,False
1385097,ad,12,Tuesday,13,False
1560214,ad,1,Tuesday,13,False
906199,psa,10,Tuesday,13,False
1598257,ad,68,Tuesday,13,False
1596842,ad,4,Tuesday,13,False
1371550,ad,28,Wednesday,11,False
1609585,ad,17,Friday,23,False
1205005,ad,14,Tuesday,13,False
1214416,ad,1,Tuesday,13,False
916745,psa,4,Tuesday,13,False
1571280,ad,8,Tuesday,22,False
1315686,ad,2,Tuesday,14,False
1296347,ad,34,Tuesday,20,True
1555696,ad,67,Tuesday,13,True
1508301,ad,20,Friday,18,False
1297605,ad,15,Tuesday,13,False
1133849,ad,22,Tuesday,13,False
1606139,ad,1,Tuesday,13,False
1367497,ad,1,Tuesday,13,False
1397675,ad,3,Tuesday,13,False
1121191,ad,3,Tuesday,13,False
1122287,ad,3,Tuesday,13,False
1101039,ad,22,Monday,19,False
1291270,ad,3,Tuesday,13,False
1613812,ad,10,Friday,11,False
908752,psa,2,Tuesday,13,False
1473053,ad,19,Tuesday,14,False
1508408,ad,1,Tuesday,13,False
1540790,ad,10,Tuesday,13,False
1458480,ad,3,Saturday,13,False
1521189,ad,2,Tuesday,1,False
1037674,ad,1,Tuesday,13,False
1143523,ad,40,Thursday,9,False
1580876,ad,6,Monday,17,False
1221541,ad,5,Wednesday,19,False
1262123,ad,12,Tuesday,13,False
1541273,ad,1,Tuesday,13,False
1302077,ad,6,Wednesday,10,False
1368745,ad,1,Tuesday,13,False
1273886,ad,2,Tuesday,13,False
1347226,ad,10,Tuesday,13,False
1535774,ad,1,Tuesday,13,False
1551287,ad,2,Monday,13,False
1507277,ad,34,Tuesday,17,False
1568511,ad,17,Tuesday,13,False
1023725,ad,26,Friday,11,False
1457641,ad,20,Thursday,11,False
1326599,ad,11,Saturday,13,False
1429238,ad,15,Tuesday,14,False
1309674,ad,10,Wednesday,9,False
1066409,ad,6,Saturday,13,False
1453277,ad,15,Saturday,11,False
1618971,ad,1,Tuesday,13,False
1616642,ad,19,Tuesday,14,False
1477917,ad,16,Tuesday,13,False
1631961,ad,7,Tuesday,13,False
1560037,ad,1,Tuesday,13,False
1212689,ad,5,Tuesday,13,False
1634324,ad,6,Tuesday,13,False
1284537,ad,15,Thursday,11,False
1067028,ad,9,Tuesday,13,False
1101444,ad,5,Saturday,13,False
1403632,ad,2,Tuesday,13,False
1553799,ad,8,Wednesday,11,False
1537024,ad,16,Tuesday,13,False
1273343,ad,3,Tuesday,13,False
1225910,ad,15,Tuesday,14,False
1389182,ad,21,Tuesday,14,False
1500490,ad,5,Tuesday,15,False
909792,psa,6,Tuesday,14,False
1005842,ad,20,Tuesday,12,False
1641147,ad,21,Tuesday,13,False
1220160,ad,17,Tuesday,13,False
1630421,ad,19,Tuesday,14,False
1278965,ad,10,Tuesday,13,False
1311929,ad,9,Monday,14,False
1389560,ad,5,Tuesday,13,False
1065918,ad,8,Wednesday,14,False
1023238,ad,3,Tuesday,13,False
1252747,ad,2,Monday,14,False
1587175,ad,6,Tuesday,9,False
1567642,ad,39,Tuesday,14,False
1379254,ad,15,Tuesday,14,False
1406622,ad,40,Tuesday,16,False
1070733,ad,2,Tuesday,15,False
1285111,ad,1,Tuesday,14,False
1181529,ad,26,Monday,13,False
1330392,ad,21,Tuesday,23,False
1356822,ad,16,Tuesday,14,False
1432363,ad,16,Tuesday,14,False
1445399,ad,1,Tuesday,14,False
1483328,ad,2,Wednesday,15,False
1635720,ad,14,Tuesday,14,False
1264935,ad,19,Tuesday,14,False
1618936,ad,1,Tuesday,14,False
1335240,ad,23,Friday,12,False
1254847,ad,1,Tuesday,14,False
1564331,ad,1,Tuesday,14,False
1545115,ad,3,Tuesday,14,False
1045251,ad,1,Tuesday,14,False
1079994,ad,23,Friday,14,False
1407202,ad,9,Wednesday,9,False
1545255,ad,6,Tuesday,14,False
1480287,ad,1,Tuesday,14,False
1154271,ad,17,Tuesday,14,False
1270781,ad,12,Wednesday,8,False
1276900,ad,27,Friday,22,False
1029630,ad,43,Friday,13,True
1032381,ad,17,Tuesday,14,False
1576915,ad,22,Saturday,22,False
1542266,ad,5,Tuesday,10,False
1333545,ad,1,Tuesday,14,False
1212125,ad,4,Tuesday,14,False
1615855,ad,9,Tuesday,11,False
1516237,ad,6,Tuesday,14,False
1360612,ad,2,Tuesday,14,False
1478770,ad,11,Monday,12,False
1205112,ad,1,Tuesday,14,False
1563439,ad,3,Tuesday,14,False
1294252,ad,24,Friday,9,False
1317076,ad,1,Tuesday,14,False
1599861,ad,1,Tuesday,14,False
1554005,ad,7,Tuesday,9,False
1352277,ad,2,Tuesday,11,False
1068701,ad,5,Tuesday,14,False
1206354,ad,17,Thursday,16,False
1047404,ad,17,Tuesday,14,False
1277087,ad,5,Tuesday,14,False
1619001,ad,1,Tuesday,14,False
1557835,ad,14,Tuesday,14,False
1551395,ad,24,Monday,3,False
1490769,ad,4,Friday,13,False
1018333,ad,4,Tuesday,14,False
1264888,ad,3,Tuesday,14,False
1347032,ad,29,Tuesday,14,False
1254696,ad,35,Wednesday,10,False
1314524,ad,2,Tuesday,14,False
1488580,ad,6,Tuesday,14,False
921949,psa,4,Tuesday,14,False
1650022,ad,21,Monday,22,False
1075686,ad,12,Tuesday,14,False
1616034,ad,13,Tuesday,15,False
1333897,ad,5,Tuesday,14,False
917649,psa,2,Tuesday,14,False
1230566,ad,4,Thursday,23,False
1617371,ad,15,Tuesday,14,False
1315956,ad,15,Tuesday,14,False
1239810,ad,15,Tuesday,14,False
1590328,ad,24,Saturday,23,False
1606559,ad,2,Wednesday,11,False
1383898,ad,1,Tuesday,14,False
1101549,ad,18,Tuesday,14,False
1199450,ad,34,Friday,10,False
1448282,ad,12,Monday,21,False
1564507,ad,16,Tuesday,14,False
1451381,ad,8,Tuesday,14,False
1061485,ad,12,Tuesday,14,False
1602059,ad,2,Tuesday,14,False
1522443,ad,8,Tuesday,14,False
1637425,ad,2,Tuesday,14,False
1505412,ad,6,Tuesday,14,False
1551366,ad,4,Thursday,12,False
1521497,ad,5,Tuesday,14,False
1019805,ad,10,Tuesday,17,False
900949,psa,1,Tuesday,14,False
1508747,ad,17,Tuesday,14,False
1610483,ad,4,Wednesday,14,False
1091456,ad,1,Tuesday,14,False
1069683,ad,18,Tuesday,14,False
1349872,ad,5,Tuesday,14,False
1480257,ad,16,Tuesday,14,False
1069270,ad,3,Wednesday,17,False
1492315,ad,3,Wednesday,14,False
922496,psa,26,Tuesday,15,False
1496890,ad,15,Tuesday,14,False
1388567,ad,1,Tuesday,14,False
1200987,ad,7,Tuesday,14,False
1316642,ad,16,Thursday,14,False
1352223,ad,1,Tuesday,14,False
1590356,ad,2,Tuesday,14,False
1022828,ad,4,Thursday,18,False
1200994,ad,14,Friday,10,False
1591277,ad,27,Tuesday,15,False
1112292,ad,4,Tuesday,14,False
1261137,ad,1,Tuesday,14,False
1418037,ad,2,Tuesday,14,False
1553711,ad,15,Tuesday,14,False
1182969,ad,29,Tuesday,14,False
1605431,ad,19,Wednesday,12,False
1407728,ad,29,Friday,9,False
1618212,ad,3,Tuesday,14,False
1652861,ad,1,Tuesday,14,False
1460706,ad,2,Tuesday,18,False
1219529,ad,5,Tuesday,14,False
1264497,ad,16,Tuesday,14,False
1429290,ad,1,Tuesday,14,False
1566005,ad,6,Tuesday,14,False
1572224,ad,5,Tuesday,14,False
1061539,ad,4,Tuesday,14,False
1182640,ad,28,Wednesday,12,False
1000561,ad,9,Tuesday,14,False
1001434,ad,1,Tuesday,14,False
1524661,ad,6,Tuesday,9,False
1456970,ad,5,Wednesday,14,False
1469905,ad,2,Tuesday,14,False
1033979,ad,15,Tuesday,14,False
1264901,ad,8,Tuesday,14,False
1039184,ad,7,Thursday,14,False
1243213,ad,5,Tuesday,14,False
1075774,ad,2,Tuesday,14,False
1419344,ad,9,Tuesday,14,False
1197677,ad,15,Tuesday,14,False
1267092,ad,9,Tuesday,14,False
1593166,ad,9,Friday,9,False
1582346,ad,14,Tuesday,14,False
1423211,ad,16,Tuesday,14,False
1564903,ad,11,Tuesday,14,False
1285194,ad,12,Wednesday,13,False
1168249,ad,10,Tuesday,14,False
1471203,ad,6,Tuesday,14,False
1488517,ad,23,Tuesday,14,False
1312863,ad,11,Tuesday,14,False
1091906,ad,1,Tuesday,14,False
1089285,ad,14,Tuesday,15,False
1551054,ad,20,Wednesday,12,False
1161563,ad,15,Tuesday,14,False
1453462,ad,34,Thursday,3,False
1159900,ad,7,Tuesday,14,False
909223,psa,5,Tuesday,14,False
1144324,ad,5,Tuesday,14,False
1366160,ad,15,Tuesday,14,False
1158316,ad,17,Thursday,16,False
1142229,ad,15,Tuesday,14,False
1080811,ad,15,Wednesday,13,False
1152615,ad,15,Tuesday,14,False
1369154,ad,3,Tuesday,14,False
1092309,ad,10,Sunday,12,False
1310710,ad,3,Tuesday,14,False
1294154,ad,50,Wednesday,23,False
1534514,ad,11,Tuesday,14,False
1162659,ad,5,Tuesday,14,False
1568519,ad,1,Tuesday,14,False
1158147,ad,5,Tuesday,14,False
1341384,ad,27,Tuesday,14,False
1373718,ad,5,Tuesday,14,False
1633264,ad,7,Tuesday,14,False
1289972,ad,28,Thursday,12,False
1572139,ad,1,Tuesday,14,False
1556944,ad,10,Monday,14,False
1441242,ad,7,Monday,15,False
1166914,ad,1,Tuesday,14,False
1436475,ad,8,Tuesday,14,False
1264586,ad,7,Tuesday,14,False
1293810,ad,2,Tuesday,14,False
1230145,ad,2,Sunday,23,False
920252,psa,63,Saturday,14,False
1346233,ad,9,Tuesday,14,False
1093834,ad,33,Tuesday,15,False
1571546,ad,25,Friday,9,False
1283910,ad,4,Tuesday,14,False
1076642,ad,8,Tuesday,14,False
1352104,ad,15,Tuesday,14,False
1399848,ad,5,Wednesday,9,False
1215790,ad,4,Saturday,14,False
1455936,ad,41,Wednesday,22,True
1291526,ad,14,Tuesday,14,False
1391796,ad,2,Tuesday,14,False
1332895,ad,4,Tuesday,14,False
1076090,ad,1,Tuesday,14,False
1418932,ad,1,Tuesday,14,False
1089730,ad,19,Thursday,16,False
1368604,ad,15,Tuesday,14,False
1553435,ad,17,Tuesday,19,False
1043314,ad,9,Tuesday,14,False
1389973,ad,4,Tuesday,14,False
1033567,ad,16,Thursday,17,False
1264261,ad,1,Tuesday,14,False
1633787,ad,4,Wednesday,22,False
1571219,ad,10,Tuesday,14,False
1038798,ad,15,Tuesday,14,False
1597119,ad,13,Wednesday,12,False
1529173,ad,19,Tuesday,14,False
1124055,ad,7,Tuesday,19,False
1109379,ad,5,Tuesday,14,False
1351499,ad,16,Wednesday,9,False
1570934,ad,25,Friday,15,False
1027720,ad,8,Wednesday,13,False
1350305,ad,17,Tuesday,14,False
1231130,ad,7,Tuesday,10,False
1225465,ad,1,Tuesday,14,False
1317462,ad,1,Tuesday,14,False
1522271,ad,22,Tuesday,14,False
1172892,ad,24,Tuesday,14,False
1242489,ad,19,Wednesday,20,False
1506064,ad,3,Tuesday,14,False
1170408,ad,56,Tuesday,15,True
1500691,ad,9,Tuesday,15,False
1394900,ad,15,Wednesday,13,False
1425225,ad,18,Tuesday,14,False
1632698,ad,1,Tuesday,14,False
1048479,ad,17,Wednesday,18,False
1065888,ad,5,Tuesday,14,False
1217864,ad,1,Tuesday,14,False
1432234,ad,1,Tuesday,14,False
1485311,ad,1,Tuesday,14,False
1474949,ad,9,Tuesday,14,False
1164945,ad,18,Thursday,19,False
1480106,ad,1,Tuesday,14,False
1561638,ad,32,Monday,11,False
1647244,ad,3,Tuesday,14,False
1126184,ad,3,Tuesday,14,False
1103242,ad,18,Friday,16,False
1448101,ad,28,Tuesday,14,False
1349533,ad,3,Tuesday,14,False
913896,psa,24,Tuesday,14,False
1203264,ad,31,Tuesday,14,False
1532999,ad,14,Tuesday,15,False
1616390,ad,6,Monday,15,False
1215680,ad,1,Tuesday,14,False
1121029,ad,2,Tuesday,14,False
917499,psa,1,Tuesday,14,False
907901,psa,12,Tuesday,14,False
1107122,ad,7,Saturday,21,False
1646240,ad,11,Tuesday,14,False
1412439,ad,7,Tuesday,14,False
1053413,ad,5,Tuesday,14,False
1601025,ad,22,Tuesday,14,False
1275211,ad,22,Monday,20,False
1158051,ad,18,Tuesday,14,False
1202483,ad,12,Tuesday,14,False
1285057,ad,1,Tuesday,14,False
1414925,ad,21,Tuesday,14,False
1352164,ad,9,Thursday,16,False
1355451,ad,6,Monday,8,False
1376975,ad,2,Tuesday,16,False
1490842,ad,2,Tuesday,14,False
1277143,ad,1,Tuesday,14,False
1618402,ad,15,Tuesday,14,False
905609,psa,46,Tuesday,12,False
1021573,ad,38,Monday,17,False
1607534,ad,4,Tuesday,14,False
1354238,ad,17,Tuesday,14,False
1580607,ad,33,Tuesday,14,False
1120212,ad,5,Tuesday,14,False
1036418,ad,15,Tuesday,14,False
1102705,ad,9,Tuesday,12,False
1504955,ad,5,Wednesday,9,False
1493236,ad,15,Tuesday,15,False
1627109,ad,20,Tuesday,14,False
1392769,ad,8,Wednesday,10,False
1258720,ad,2,Tuesday,14,False
1621865,ad,5,Tuesday,9,False
919757,psa,1,Tuesday,14,False
1217947,ad,14,Thursday,22,False
1581396,ad,7,Tuesday,14,False
1387963,ad,27,Tuesday,20,False
1375546,ad,1,Tuesday,14,False
908085,psa,2,Tuesday,14,False
1623133,ad,25,Tuesday,9,False
1511038,ad,17,Tuesday,14,False
1525419,ad,17,Wednesday,9,False
1582297,ad,37,Thursday,14,False
1381264,ad,4,Tuesday,14,False
1579908,ad,17,Tuesday,14,False
1447506,ad,11,Wednesday,13,False
1148984,ad,5,Tuesday,14,False
1255308,ad,1,Tuesday,14,False
1631357,ad,5,Monday,19,False
917161,psa,4,Tuesday,14,False
1103523,ad,5,Saturday,13,False
1302975,ad,11,Tuesday,14,False
1447931,ad,4,Tuesday,14,False
1409018,ad,5,Tuesday,14,False
1595738,ad,1,Tuesday,14,False
1652845,ad,1,Tuesday,14,False
1356338,ad,16,Thursday,14,False
1410847,ad,6,Tuesday,14,False
1551831,ad,13,Saturday,11,False
1013599,ad,1,Tuesday,14,False
1646712,ad,10,Wednesday,17,False
1459991,ad,7,Sunday,11,False
1339695,ad,4,Tuesday,15,False
1245137,ad,6,Tuesday,15,False
1382456,ad,9,Tuesday,15,False
1408351,ad,1,Tuesday,14,False
1277144,ad,2,Tuesday,14,False
1652821,ad,1,Tuesday,14,False
1052879,ad,1,Tuesday,14,False
1326822,ad,1,Tuesday,14,False
1184836,ad,9,Tuesday,15,False
1647131,ad,5,Tuesday,14,False
1084668,ad,19,Wednesday,9,False
1566970,ad,7,Tuesday,14,False
1649782,ad,1,Tuesday,14,False
1072732,ad,12,Tuesday,14,False
1447694,ad,1,Tuesday,14,False
1274980,ad,10,Tuesday,15,False
1522673,ad,7,Tuesday,14,False
1127524,ad,15,Friday,16,False
1208111,ad,2,Tuesday,14,False
1085657,ad,32,Thursday,17,True
1364054,ad,13,Tuesday,15,False
1518868,ad,4,Saturday,21,False
1192417,ad,4,Saturday,17,False
1400296,ad,10,Tuesday,15,False
1374134,ad,6,Tuesday,14,False
1478826,ad,11,Tuesday,15,False
1490262,ad,14,Tuesday,14,False
1172323,ad,15,Friday,14,False
1468031,ad,16,Tuesday,14,False
1212517,ad,3,Wednesday,17,False
1062361,ad,28,Friday,16,True
1555448,ad,23,Tuesday,9,False
1468445,ad,15,Tuesday,14,False
1073996,ad,8,Tuesday,14,False
1041927,ad,13,Tuesday,15,False
922008,psa,15,Tuesday,14,False
1555749,ad,10,Tuesday,14,False
1528773,ad,5,Tuesday,14,False
1117499,ad,3,Saturday,11,False
1325632,ad,3,Tuesday,14,False
1210727,ad,9,Tuesday,14,False
1342414,ad,8,Tuesday,14,False
1319013,ad,6,Tuesday,14,False
1610470,ad,16,Tuesday,14,False
1638929,ad,1,Tuesday,14,False
1092589,ad,21,Tuesday,15,False
1484748,ad,3,Wednesday,12,False
1069441,ad,15,Tuesday,15,False
1323083,ad,5,Tuesday,14,False
1128538,ad,5,Monday,14,False
1233600,ad,6,Tuesday,17,False
1408065,ad,35,Monday,16,False
1205783,ad,26,Tuesday,19,False
1367238,ad,6,Tuesday,14,False
1264939,ad,1,Tuesday,14,False
1248060,ad,8,Wednesday,14,False
1484626,ad,8,Tuesday,15,False
1160541,ad,16,Tuesday,15,False
1077210,ad,17,Saturday,16,True
1278680,ad,3,Tuesday,14,False
1245065,ad,7,Tuesday,14,False
1522103,ad,15,Tuesday,15,False
1181602,ad,18,Tuesday,15,False
1438697,ad,4,Tuesday,14,False
1622862,ad,19,Wednesday,8,False
1187531,ad,2,Tuesday,15,False
1040023,ad,15,Wednesday,18,False
1389006,ad,7,Thursday,9,False
1359890,ad,1,Tuesday,14,False
1044116,ad,5,Wednesday,17,False
1185797,ad,1,Tuesday,14,False
1597661,ad,5,Thursday,14,False
1585287,ad,15,Tuesday,15,False
1345561,ad,14,Tuesday,15,False
1612234,ad,13,Tuesday,14,False
1503482,ad,7,Tuesday,14,False
1348257,ad,22,Tuesday,14,False
1477309,ad,7,Tuesday,14,False
1472575,ad,1,Tuesday,14,False
1319020,ad,15,Tuesday,15,False
1097002,ad,17,Friday,19,False
1398530,ad,30,Monday,14,False
1368259,ad,24,Wednesday,13,False
1145991,ad,25,Wednesday,15,False
1303710,ad,2,Tuesday,14,False
1015371,ad,7,Tuesday,15,False
1459659,ad,11,Sunday,11,False
1453568,ad,15,Tuesday,15,False
1097115,ad,13,Monday,3,False
904591,psa,5,Tuesday,14,False
1036483,ad,9,Tuesday,15,False
1196826,ad,19,Wednesday,13,False
1376155,ad,1,Tuesday,15,False
1035717,ad,2,Tuesday,15,False
1335265,ad,5,Tuesday,15,False
1643001,ad,4,Tuesday,15,False
1651016,ad,2,Tuesday,15,False
923283,psa,7,Tuesday,15,False
1424415,ad,2,Tuesday,15,False
1570540,ad,68,Wednesday,15,True
1505916,ad,2,Tuesday,15,False
1150363,ad,12,Friday,13,False
1286916,ad,6,Tuesday,15,False
1198905,ad,15,Monday,19,False
1468522,ad,17,Monday,16,False
1556531,ad,5,Tuesday,15,False
1415405,ad,2,Tuesday,15,False
1099071,ad,9,Tuesday,15,False
1496964,ad,5,Tuesday,15,False
1176545,ad,3,Sunday,16,False
1545248,ad,2,Tuesday,15,False
1318843,ad,2,Tuesday,15,False
1627342,ad,1,Tuesday,15,False
1609684,ad,22,Saturday,9,False
1614226,ad,9,Tuesday,15,False
1028168,ad,19,Tuesday,15,False
1463882,ad,19,Tuesday,15,False
1037626,ad,3,Thursday,19,False
1373546,ad,72,Tuesday,17,False
1242792,ad,19,Saturday,9,False
1454207,ad,3,Tuesday,15,False
1649810,ad,5,Tuesday,15,False
1549827,ad,31,Tuesday,14,False
1096037,ad,10,Tuesday,15,False
1614261,ad,13,Tuesday,15,False
1393080,ad,27,Tuesday,15,False
1524872,ad,63,Tuesday,15,False
1268578,ad,4,Tuesday,15,False
1355375,ad,14,Tuesday,15,False
1470754,ad,16,Tuesday,15,False
1326311,ad,8,Thursday,15,False
1568520,ad,3,Tuesday,15,False
1622801,ad,2,Tuesday,15,False
1334433,ad,3,Tuesday,15,False
1445037,ad,21,Tuesday,15,False
1357706,ad,5,Tuesday,15,False
1006540,ad,22,Thursday,16,False
1261051,ad,15,Friday,20,False
1254200,ad,17,Tuesday,15,False
1312627,ad,1,Tuesday,15,False
1534095,ad,13,Tuesday,15,False
1446584,ad,7,Friday,16,False
1118869,ad,1,Tuesday,15,False
1264897,ad,2,Wednesday,13,False
1133627,ad,35,Thursday,12,False
1604759,ad,11,Wednesday,11,False
1058627,ad,15,Friday,2,False
1410647,ad,17,Tuesday,15,False
1349240,ad,6,Tuesday,15,False
1574679,ad,8,Wednesday,17,False
1192511,ad,36,Tuesday,15,False
1427317,ad,9,Tuesday,15,False
1253046,ad,4,Tuesday,15,False
1021116,ad,9,Tuesday,15,False
918787,psa,7,Tuesday,15,False
1231587,ad,18,Tuesday,15,False
1612558,ad,61,Wednesday,11,True
1046339,ad,5,Wednesday,20,False
1000960,ad,4,Tuesday,15,False
1195767,ad,3,Tuesday,15,False
1390048,ad,6,Thursday,11,False
1491145,ad,13,Tuesday,15,False
1083409,ad,22,Sunday,9,False
1142347,ad,15,Thursday,14,False
1231939,ad,14,Tuesday,15,False
1371820,ad,2,Tuesday,15,False
1379411,ad,30,Friday,13,False
1186155,ad,6,Wednesday,15,False
1590660,ad,10,Tuesday,15,False
1088803,ad,6,Tuesday,15,False
1290771,ad,3,Tuesday,15,False
1615012,ad,17,Tuesday,15,False
1220954,ad,1,Tuesday,15,False
1202204,ad,2,Tuesday,15,False
1462006,ad,7,Tuesday,15,False
1408357,ad,1,Tuesday,15,False
1479792,ad,2,Tuesday,15,False
1033973,ad,1,Tuesday,15,False
1458888,ad,53,Saturday,23,False
1585269,ad,4,Tuesday,15,False
1388561,ad,3,Tuesday,15,False
1601683,ad,15,Tuesday,15,False
1377690,ad,9,Thursday,19,False
1287743,ad,3,Tuesday,15,False
1297616,ad,1,Tuesday,15,False
1640358,ad,8,Tuesday,15,False
1033215,ad,5,Tuesday,15,False
1122777,ad,20,Sunday,14,False
1300474,ad,1,Tuesday,15,False
1332006,ad,9,Tuesday,15,False
1297432,ad,8,Tuesday,15,False
1135749,ad,25,Thursday,17,False
1585289,ad,2,Tuesday,15,False
1641826,ad,2,Tuesday,15,False
1568518,ad,15,Tuesday,15,False
1174085,ad,6,Tuesday,15,False
1253214,ad,7,Tuesday,15,False
1137259,ad,2,Tuesday,15,False
1639073,ad,16,Thursday,13,False
1370631,ad,59,Sunday,19,False
1562145,ad,8,Tuesday,16,False
1114484,ad,3,Tuesday,15,False
1503413,ad,17,Sunday,11,False
1206177,ad,2,Tuesday,15,False
1291529,ad,1,Tuesday,15,False
1301899,ad,2,Tuesday,15,False
1395199,ad,1,Tuesday,15,False
1028630,ad,3,Thursday,14,False
1582000,ad,19,Thursday,13,False
1643743,ad,8,Tuesday,15,False
914863,psa,1,Tuesday,15,False
1207232,ad,2,Tuesday,15,False
1371717,ad,1,Tuesday,15,False
